Shape Class,Filename,Number of Vertices,Number of Faces,Face Types,Bounding Box Min,Bounding Box Max
Bird,m51.obj,10005,19990,Only triangles,[-0.33004501 -0.25372201 -0.17493799],[0.66995502 0.29530799 0.247448  ]
Bird,m52.obj,10007,19986,Only triangles,[-0.39732099 -0.340047   -0.52867699],[0.52199    0.30414    0.47132301]
Bookset,D01009.obj,3659,21734,Only triangles,[-0.52403599 -0.47440401 -0.11698   ],[0.47596401 0.409913   0.47071201]
Bookset,D01013.obj,3563,20160,Only triangles,[-0.43108499 -0.174128   -0.326671  ],[0.56891501 0.40956199 0.310812  ]
Bookset,D01030.obj,3510,20487,Only triangles,[-0.36877999 -0.37555099 -0.345101  ],[0.63121998 0.48532999 0.37293699]
Bookset,D01038.obj,4764,26108,Only triangles,[-0.423841  -0.183437  -0.0809495],[0.576159 0.204005 0.172766]
Bookset,D01042.obj,3786,21020,Only triangles,[-0.22894099 -0.35938901 -0.40912601],[0.77105898 0.48688701 0.341544  ]
Bookset,D01050.obj,3428,20486,Only triangles,[-0.39665699 -0.40539601 -0.24201199],[0.60334301 0.47790599 0.471167  ]
Bookset,D01065.obj,3603,20160,Only triangles,[-0.56314498 -0.17970601 -0.29754299],[0.43685499 0.388246   0.29504001]
Bookset,D01078.obj,4403,21555,Only triangles,[-0.55909598 -0.240319   -0.148956  ],[0.44090399 0.38268799 0.312543  ]
Bookset,D01096.obj,3770,21200,Only triangles,[-0.49792799 -0.366445   -0.248642  ],[0.50207198 0.314841   0.44302401]
Bookset,D01108.obj,4448,25756,Only triangles,[-0.486471   -0.38197899 -0.19355699],[0.513529   0.32882699 0.222716  ]
Bookset,D01109.obj,4420,21555,Only triangles,[-0.56814599 -0.55521399 -0.34579599],[0.43185401 0.383858   0.53862798]
Bookset,D01110.obj,3445,20498,Only triangles,[-0.38777101 -0.33680201 -0.34432799],[0.61222899 0.497904   0.47517601]
Bookset,D01122.obj,3432,20162,Only triangles,[-0.40831101 -0.494306   -0.188675  ],[0.534724   0.50569397 0.335134  ]
Bookset,D01135.obj,4476,25827,Only triangles,[-0.53785801 -0.24648    -0.228285  ],[0.46214199 0.251663   0.083138  ]
Bookset,D01146.obj,6713,20831,Only triangles,[-0.53814101 -0.315346   -0.34642899],[0.46185899 0.52310801 0.50549197]
Bookset,D01182.obj,3479,20480,Only triangles,[-0.51995999 -0.351962   -0.40775999],[0.48004001 0.639669   0.26273099]
Bookset,D01183.obj,3976,21046,Only triangles,[-0.430572   -0.41807699 -0.156822  ],[0.41453499 0.58192301 0.52862698]
Bookset,D01184.obj,3605,20517,Only triangles,[-0.35372001 -0.459824   -0.16987699],[0.64627999 0.328536   0.54729003]
Bookset,D01190.obj,5135,25744,Only triangles,[-0.50155002 -0.201566   -0.120085  ],[0.49845001 0.17885301 0.102041  ]
Bookset,D01199.obj,3590,20520,Only triangles,[-0.48884699 -0.223014   -0.139612  ],[0.51115298 0.436793   0.49328899]
Bottle,D00020.obj,9668,20066,Only triangles,[-0.398855 -0.12225  -0.118357],[0.60114503 0.12876201 0.13856199]
Bottle,D00123.obj,10008,19990,Only triangles,[-0.468321 -0.114595 -0.115765],[0.53167897 0.118981   0.116204  ]
Bottle,D00139.obj,9915,19994,Only triangles,[-0.483868 -0.122305 -0.124117],[0.516132 0.120752 0.120329]
Bottle,D00166.obj,10006,19988,Only triangles,[-0.472343   -0.230956   -0.15843201],[0.52765697 0.23109201 0.165342  ]
Bottle,D00176.obj,10001,19998,Only triangles,[-0.496548 -0.151967 -0.155828],[0.503452 0.161551 0.156087]
Bottle,D00208.obj,9904,20112,Only triangles,[-0.36890101 -0.151187   -0.1487    ],[0.63109899 0.148459   0.150452  ]
Bottle,D00281.obj,8884,20625,Only triangles,[-0.429131   -0.15011901 -0.1587    ],[0.57086903 0.150406   0.143141  ]
Bottle,D00311.obj,9825,20011,Only triangles,[-0.30317801 -0.198457   -0.19848301],[0.69682199 0.203979   0.20212901]
Bottle,D00347.obj,9960,20044,Only triangles,[-0.36526    -0.13351101 -0.142562  ],[0.63474  0.140369 0.130613]
Bottle,D00350.obj,9187,20089,Only triangles,[-0.161512 -0.121005 -0.122836],[0.83848798 0.13240001 0.155946  ]
Bottle,D00390.obj,9946,20058,Only triangles,[-0.42937201 -0.258369   -0.248886  ],[0.57062799 0.25625199 0.267744  ]
Bottle,D00451.obj,8104,16719,Only triangles,[-0.32115099 -0.182065   -0.18327001],[0.67884898 0.18788999 0.184089  ]
Bottle,D00679.obj,9328,18886,Only triangles,[-0.34374699 -0.15407    -0.154686  ],[0.65625298 0.15445299 0.15404101]
Bottle,D00696.obj,9524,18964,Only triangles,[-0.470052 -0.121461 -0.121393],[0.529948 0.121481 0.1215  ]
Bottle,D00711.obj,10000,19996,Only triangles,[-0.48217201 -0.217259   -0.216249  ],[0.51782799 0.225547   0.22583599]
Bottle,D00716.obj,9999,20000,Only triangles,[-0.221687 -0.258551 -0.091792],[0.77831298 0.23740999 0.0854788 ]
Bottle,D00726.obj,9142,18422,Only triangles,[-0.0555478 -0.151017  -0.151793 ],[0.94445199 0.16710401 0.15279099]
Bottle,D00892.obj,10002,19996,Only triangles,[-0.40804201 -0.125065   -0.125009  ],[0.59195799 0.12797301 0.12802801]
Bottle,D00940.obj,9594,20096,Only triangles,[-0.227953   -0.218725   -0.20918299],[0.77204698 0.20853101 0.217904  ]
Bottle,D00959.obj,10001,19992,Only triangles,[-0.42939401 -0.12688001 -0.125689  ],[0.57060599 0.12950601 0.131478  ]
Bottle,m482.obj,9965,19939,Only triangles,[-0.23863  -0.152973 -0.142717],[0.76137    0.14758    0.15745699]
Bottle,m483.obj,10007,19990,Only triangles,[-0.418354 -0.124659 -0.122161],[0.58164603 0.128666   0.127252  ]
Bottle,m484.obj,10002,19977,Only triangles,[-0.38806701 -0.13884699 -0.134737  ],[0.61193299 0.144145   0.145123  ]
Bottle,m485.obj,10008,19941,Only triangles,[-0.222739   -0.14019901 -0.136087  ],[0.77726102 0.162154   0.168313  ]
Bottle,m486.obj,9999,19992,Only triangles,[-0.223993   -0.14757299 -0.146906  ],[0.776007   0.14831001 0.14771099]
Bottle,m487.obj,9997,20028,Only triangles,[-0.231738 -0.151889 -0.146046],[0.76826203 0.15237699 0.15925001]
Bottle,m488.obj,10000,19996,Only triangles,[-0.32153699 -0.187133   -0.17454299],[0.67846298 0.186442   0.20123699]
Bottle,m489.obj,10002,19988,Only triangles,[-0.43345499 -0.162157   -0.15840501],[0.56654501 0.171184   0.171104  ]
Bottle,m490.obj,10002,19992,Only triangles,[-0.385005   -0.17680299 -0.158961  ],[0.614995   0.177812   0.19903401]
Bottle,m491.obj,10001,19990,Only triangles,[-0.504049 -0.238629 -0.223929],[0.495951   0.30497399 0.25455099]
Bottle,m492.obj,10000,19998,Only triangles,[-0.451821 -0.138386 -0.122571],[0.54817897 0.145898   0.161623  ]
BuildingNonResidential,m382.obj,10015,19958,Only triangles,[-0.54803503 -0.38542199 -0.248068  ],[0.43041801 0.61457801 0.43812799]
BuildingNonResidential,m383.obj,10035,19930,Only triangles,[-0.46608999 -0.33186299 -0.311737  ],[0.53390998 0.36460301 0.39204901]
BuildingNonResidential,m384.obj,10135,19801,Only triangles,[-0.47582901 -0.395071   -0.164353  ],[0.52417099 0.49175701 0.0957259 ]
BuildingNonResidential,m385.obj,10039,19849,Only triangles,[-0.43932101 -0.46582201 -0.285216  ],[0.51453602 0.53417802 0.39512399]
BuildingNonResidential,m386.obj,10007,19958,Only triangles,[-0.50922102 -0.45054299 -0.55560601],[0.49077901 0.51283902 0.35421199]
BuildingNonResidential,m387.obj,9964,19960,Only triangles,[-0.45482701 -0.48283899 -0.114498  ],[0.54517299 0.50550902 0.27442399]
BuildingNonResidential,m389.obj,10008,20035,Only triangles,[-0.59202999 -0.300338   -0.19135299],[0.40797001 0.570409   0.70747501]
BuildingNonResidential,m390.obj,9728,19982,Only triangles,[-0.37321001 -0.27837199 -0.347224  ],[0.62678999 0.621207   0.32252401]
BuildingNonResidential,m391.obj,9102,19908,Only triangles,[-0.25609499 -0.31345001 -0.585118  ],[0.74390501 0.47275299 0.25207001]
BuildingNonResidential,m392.obj,9048,20004,Only triangles,[-0.369984   -0.51801997 -0.16859201],[0.63001603 0.35318801 0.23008899]
BuildingNonResidential,m393.obj,10018,19932,Only triangles,[-0.432421   -0.49372399 -0.207022  ],[0.44654599 0.50627601 0.488709  ]
BuildingNonResidential,m394.obj,10052,19850,Only triangles,[-0.44365901 -0.42461801 -0.75014901],[0.52315998 0.54733402 0.249851  ]
BuildingNonResidential,m395.obj,10035,19786,Only triangles,[-0.43778199 -0.464816   -0.683698  ],[0.54609799 0.47710899 0.316302  ]
BuildingNonResidential,m396.obj,10064,19928,Only triangles,[-0.35617101 -0.455594   -0.696114  ],[0.48986199 0.544406   0.27943701]
BuildingNonResidential,m397.obj,10003,19962,Only triangles,[-0.274948   -0.499888   -0.50035799],[0.69638598 0.500112   0.49430799]
BuildingNonResidential,m398.obj,10006,19952,Only triangles,[-0.43248099 -0.29410499 -0.28762901],[0.42544499 0.70589501 0.30870199]
BuildingNonResidential,m399.obj,10217,19618,Only triangles,[-0.49895799 -0.496281   -0.229013  ],[0.50104201 0.50324702 0.217674  ]
BuildingNonResidential,m400.obj,10008,19880,Only triangles,[-0.41336    -0.45344099 -0.41089699],[0.58664    0.46082699 0.38322201]
BuildingNonResidential,m401.obj,10074,19855,Only triangles,[-0.46371499 -0.42867899 -0.114484  ],[0.53598899 0.57132101 0.0909932 ]
BuildingNonResidential,m402.obj,10039,19643,Only triangles,[-0.67106402 -0.31085801 -0.30986601],[0.32893601 0.339385   0.35512099]
BuildingNonResidential,m404.obj,9715,20539,Only triangles,[-0.38913399 -0.295313   -0.20148499],[0.61086601 0.455688   0.227411  ]
BuildingNonResidential,m405.obj,10001,19917,Only triangles,[-0.50271201 -0.472635   -0.45588499],[0.49728799 0.49827299 0.402854  ]
BuildingNonResidential,m406.obj,10118,19806,Only triangles,[-0.63262099 -0.34345499 -0.37771901],[0.36737901 0.349747   0.341434  ]
BuildingNonResidential,m407.obj,9862,19976,Only triangles,[-0.364252   -0.34564301 -0.38583401],[0.63574803 0.47670701 0.385562  ]
BuildingNonResidential,m408.obj,10003,19938,Only triangles,[-0.47170499 -0.31592199 -0.24917801],[0.52829498 0.32074401 0.36659899]
BuildingNonResidential,m409.obj,9798,19704,Only triangles,[-0.153025 -0.190951 -0.112095],[0.84697503 0.432345   0.19947501]
BuildingNonResidential,m410.obj,10111,19878,Only triangles,[-0.48773199 -0.42309901 -0.288737  ],[0.50341398 0.57690102 0.163662  ]
BuildingNonResidential,m412.obj,10117,19513,Only triangles,[-0.48773801 -0.28919801 -0.0650447 ],[0.51226199 0.23067699 0.0507955 ]
BuildingNonResidential,m413.obj,9985,19803,Only triangles,[-0.461568   -0.48179799 -0.50247401],[0.46277401 0.42243499 0.49752599]
BuildingNonResidential,m414.obj,10052,19936,Only triangles,[-0.46656099 -0.47649699 -0.366972  ],[0.53343898 0.48892    0.28670001]
BuildingNonResidential,m415.obj,9730,19952,Only triangles,[-0.38837001 -0.410301   -0.230049  ],[0.61163002 0.420562   0.23583899]
BuildingNonResidential,m416.obj,10103,19807,Only triangles,[-0.49732101 -0.267232   -0.21388499],[0.50267899 0.258542   0.195096  ]
BuildingNonResidential,m418.obj,10035,19754,Only triangles,[-0.49124399 -0.50549901 -0.51295799],[0.50875598 0.458417   0.442     ]
BuildingNonResidential,m420.obj,10338,19339,Only triangles,[-0.44274899 -0.427549   -0.134597  ],[0.55725098 0.56420499 0.21551301]
BuildingNonResidential,m421.obj,10059,19885,Only triangles,[-0.49627501 -0.30048099 -0.190347  ],[0.50372499 0.29702699 0.13033099]
BuildingNonResidential,m470.obj,9981,19613,Only triangles,[-0.267185   -0.84857798 -0.0577308 ],[0.36505401 0.15142199 0.109117  ]
BuildingNonResidential,m471.obj,9999,20010,Only triangles,[-0.297631  -0.0941247 -0.110108 ],[0.70236897 0.16291299 0.128222  ]
BuildingNonResidential,m472.obj,10003,19994,Only triangles,[-0.464369   -0.226932   -0.21493199],[0.535631   0.24288601 0.25573   ]
BuildingNonResidential,m474.obj,10004,19956,Only triangles,[-0.46652001 -0.49346799 -0.106184  ],[0.53347999 0.50546801 0.50270301]
BuildingNonResidential,m475.obj,9869,19994,Only triangles,[-0.49673799 -0.31319201 -0.30937201],[0.50326198 0.27300501 0.54431498]
BuildingNonResidential,m477.obj,10052,19879,Only triangles,[-0.628636 -0.211284 -0.175253],[0.371364   0.189816   0.18068799]
BuildingNonResidential,m478.obj,10052,19760,Only triangles,[-0.49656099 -0.42617401 -0.0278835 ],[0.50343901 0.42319    0.120525  ]
BuildingNonResidential,m479.obj,9932,19942,Only triangles,[-0.54589897 -0.276465   -0.127885  ],[0.454101   0.27247199 0.196888  ]
BuildingNonResidential,m481.obj,9882,19958,Only triangles,[-0.49226901 -0.50016302 -0.0418889 ],[0.50765097 0.49983701 0.108609  ]
Bus,D00084.obj,10641,58717,Only triangles,[-0.99917901 -0.00187865 -0.00039014],[0.00082064 0.00162832 0.00037954]
Bus,D00114.obj,8977,26234,Only triangles,[-0.507631   -0.25654399 -0.167409  ],[0.492369 0.32966  0.155935]
Bus,D00151.obj,9852,25564,Only triangles,[-0.469136   -0.17982399 -0.193352  ],[0.530864   0.180134   0.16945601]
Bus,D00179.obj,6961,26305,Only triangles,[-0.50978702 -0.127722   -0.14540599],[0.49021301 0.12772299 0.169544  ]
Bus,D00182.obj,11045,64373,Only triangles,[-0.57639998 -0.350573   -0.107917  ],[0.42359999 0.299597   0.165408  ]
Bus,D00264.obj,10186,60548,Only triangles,[-0.42398801 -0.14896899 -0.0819053 ],[0.57601202 0.13798501 0.216337  ]
Bus,D00411.obj,6811,26254,Only triangles,[-0.472269   -0.16885801 -0.132897  ],[0.527731   0.170433   0.13974801]
Bus,D00436.obj,6953,25917,Only triangles,[-0.451157 -0.166895 -0.129042],[0.54884303 0.16388699 0.191888  ]
Bus,D00446.obj,7353,25550,Only triangles,[-0.465413 -0.146025 -0.11323 ],[0.53458703 0.168456   0.0873976 ]
Bus,D00448.obj,8863,25554,Only triangles,[-0.56361198 -0.174574   -0.26261601],[0.43638799 0.167651   0.15871599]
Bus,D00483.obj,8133,24248,Only triangles,[-0.475517 -0.191174 -0.203375],[0.52448303 0.237059   0.23332299]
Bus,D00516.obj,6334,25728,Only triangles,[-0.40838701 -0.14642601 -0.142689  ],[0.59161299 0.173985   0.183792  ]
Bus,D00677.obj,10470,54877,Only triangles,[-0.50695002 -0.22182    -0.20435099],[0.49305001 0.25090399 0.20938499]
Bus,D00754.obj,9510,26138,Only triangles,[-0.37813801 -0.11183    -0.23952401],[0.62186199 0.0966411  0.0938086 ]
Bus,D00769.obj,9595,25918,Only triangles,[-0.57798398 -0.0965774  -0.103957  ],[0.42201599 0.30051601 0.0986766 ]
Bus,D00775.obj,10147,26205,Only triangles,[-0.52088898 -0.194886   -0.13902999],[0.47911099 0.214828   0.12909301]
Bus,D00815.obj,8723,25497,Only triangles,[-0.446751 -0.116638 -0.145473],[0.553249 0.217641 0.119744]
Bus,D00823.obj,8901,25805,Only triangles,[-0.42667499 -0.152657   -0.202237  ],[0.57332498 0.14588401 0.0895719 ]
Bus,D00832.obj,5837,25704,Only triangles,[-0.418836 -0.174656 -0.224107],[0.581164 0.174179 0.238582]
Bus,D00857.obj,6704,25291,Only triangles,[-0.51401198 -0.13434    -0.144484  ],[0.48598799 0.14007799 0.17062099]
Car,D00168.obj,9836,20688,Only triangles,[-0.57504702 -0.18006399 -0.133091  ],[0.42495301 0.191632   0.200707  ]
Car,D00236.obj,10750,19105,Only triangles,[-0.50859398 -0.23225901 -0.27552399],[0.49140599 0.226827   0.23658399]
Car,D00260.obj,10271,18388,Only triangles,[-0.456321   -0.240413   -0.14985999],[0.543679   0.24144    0.27438399]
Car,D00265.obj,10073,19654,Only triangles,[-0.51771301 -0.198378   -0.12649199],[0.48228699 0.202186   0.17757601]
Car,D00299.obj,9468,19069,Only triangles,[-0.481424 -0.329137 -0.23916 ],[0.51857603 0.33714199 0.27671   ]
Car,D00377.obj,9998,20002,Only triangles,[-0.427582   -0.23456299 -0.121058  ],[0.57241797 0.239857   0.158648  ]
Car,D00405.obj,3093,7700,Only triangles,[-0.51541299 -0.24075501 -0.18611   ],[0.48458701 0.245085   0.280628  ]
Car,D00452.obj,9515,18936,Only triangles,[-0.51902097 -0.27081999 -0.177442  ],[0.480979   0.26668    0.25255799]
Car,D00504.obj,9926,20225,Only triangles,[-0.50828099 -0.277163   -0.133085  ],[0.49171901 0.26026499 0.17636   ]
Car,D00541.obj,10120,19776,Only triangles,[-0.48700699 -0.227898   -0.19453   ],[0.51299298 0.244122   0.240576  ]
Car,D00618.obj,10129,19788,Only triangles,[-0.52867103 -0.198512   -0.0994529 ],[0.471329 0.198567 0.163175]
Car,D00670.obj,9759,20823,Only triangles,[-0.56499702 -0.180608   -0.134482  ],[0.43500301 0.193556   0.146238  ]
Car,D00671.obj,6901,17701,Only triangles,[-0.56253803 -0.192085   -0.196752  ],[0.437462 0.185175 0.138951]
Car,D00724.obj,10214,19321,Only triangles,[-0.51202601 -0.23409601 -0.22976799],[0.48797399 0.231648   0.21288399]
Car,D00767.obj,7906,18703,Only triangles,[-0.47736901 -0.214182   -0.155864  ],[0.52263099 0.217622   0.21912301]
Car,D00785.obj,10226,19576,Only triangles,[-0.50183702 -0.21415199 -0.197887  ],[0.49816301 0.22684801 0.213238  ]
Car,D00793.obj,10043,19842,Only triangles,[-0.455246   -0.22365201 -0.102047  ],[0.54475403 0.22371501 0.20031101]
Car,D00803.obj,9830,19524,Only triangles,[-0.49765399 -0.157792   -0.115381  ],[0.50234598 0.16287699 0.10947   ]
Car,D00865.obj,8960,19359,Only triangles,[-0.47472399 -0.191653   -0.16082101],[0.52527601 0.19136199 0.225227  ]
Car,D00976.obj,10659,18336,Only triangles,[-0.44919699 -0.278795   -0.13770001],[0.55080301 0.278465   0.25987899]
Car,m1485.obj,9973,20051,Only triangles,[-0.53153002 -0.22270399 -0.19681799],[0.46847001 0.23428001 0.269786  ]
Car,m1486.obj,10011,19963,Only triangles,[-0.50162399 -0.22301801 -0.18799201],[0.49837601 0.21785501 0.222893  ]
Car,m1487.obj,9897,20230,Only triangles,[-0.43639201 -0.23345099 -0.152079  ],[0.56360799 0.248557   0.25298601]
Car,m1488.obj,10027,19752,Only triangles,[-0.491041   -0.29752401 -0.23749299],[0.508959   0.27521399 0.29231799]
Car,m1489.obj,10002,19988,Only triangles,[-0.40932599 -0.225069   -0.18781801],[0.59067398 0.27440101 0.30813   ]
Car,m1490.obj,9992,20006,Only triangles,[-0.46615699 -0.26009801 -0.1733    ],[0.53384298 0.25756899 0.254798  ]
Car,m1492.obj,10191,19434,Only triangles,[-0.5169     -0.27807501 -0.28812301],[0.4831     0.25280401 0.26062   ]
Car,m1495.obj,10071,19881,Only triangles,[-0.54854101 -0.23279899 -0.113122  ],[0.45145899 0.216539   0.24296799]
Car,m1496.obj,10019,19974,Only triangles,[-0.52818102 -0.17594901 -0.16728599],[0.47181901 0.19155499 0.18583401]
Car,m1497.obj,10002,19942,Only triangles,[-0.323028   -0.16261099 -0.115168  ],[0.67697197 0.17277101 0.228037  ]
Car,m1498.obj,10032,19875,Only triangles,[-0.355775 -0.187047 -0.126495],[0.644225   0.18801799 0.17216299]
Car,m1499.obj,10216,20487,Only triangles,[-0.39572999 -0.26846799 -0.21648499],[0.60426998 0.261895   0.18036   ]
Car,m1500.obj,10004,19980,Only triangles,[-0.54559302 -0.190708   -0.126573  ],[0.45440701 0.23457301 0.25683701]
Car,m1502.obj,10024,19100,Only triangles,[-0.506953   -0.26582801 -0.0973723 ],[0.493047   0.24862599 0.12885   ]
Car,m1503.obj,10386,20680,Only triangles,[-0.65978497 -0.0937919  -0.113221  ],[0.340215  0.0928567 0.083752 ]
Car,m1504.obj,9805,20054,Only triangles,[-0.472112   -0.21442699 -0.12061   ],[0.527888   0.23420601 0.0847244 ]
Car,m1505.obj,10010,19664,Only triangles,[-0.48078901 -0.199242   -0.123876  ],[0.51921099 0.186636   0.0725176 ]
Car,m1506.obj,9968,19832,Only triangles,[-0.48431501 -0.30328199 -0.154844  ],[0.51568502 0.26341799 0.112882  ]
Car,m1507.obj,10053,19879,Only triangles,[-0.54286301 -0.220727   -0.12583201],[0.45713699 0.222509   0.0795542 ]
Car,m1508.obj,7312,21233,Only triangles,[-0.52116501 -0.19637699 -0.13112099],[0.47883499 0.233725   0.0711225 ]
Car,m1509.obj,10052,19993,Only triangles,[-0.39831501 -0.27679801 -0.11824   ],[0.60168499 0.28178    0.26911601]
Car,m1510.obj,9869,20058,Only triangles,[-0.53446001 -0.23642901 -0.14339501],[0.46553999 0.248702   0.109398  ]
Car,m1511.obj,9678,19838,Only triangles,[-0.555915   -0.28722501 -0.149813  ],[0.444085   0.29389399 0.0848256 ]
Car,m1512.obj,10106,19788,Only triangles,[-0.51037103 -0.18319701 -0.150506  ],[0.489629  0.191484  0.0875327]
Car,m1513.obj,10041,19501,Only triangles,[-0.35396999 -0.217335   -0.20575599],[0.64603001 0.217539   0.0998753 ]
Car,m1514.obj,10094,19772,Only triangles,[-0.53782499 -0.238434   -0.13154399],[0.46217501 0.212124   0.111899  ]
Car,m1515.obj,9945,19970,Only triangles,[-0.49923399 -0.241497   -0.118124  ],[0.50076598 0.25025699 0.111342  ]
Car,m1516.obj,9971,20254,Only triangles,[-0.48499101 -0.210605   -0.0921572 ],[0.51500899 0.207818   0.18706501]
Car,m1517.obj,9998,19952,Only triangles,[-0.47323  -0.211539 -0.106238],[0.52677    0.22411001 0.21080901]
Car,m1518.obj,10022,19969,Only triangles,[-0.47539201 -0.191165   -0.104322  ],[0.52460802 0.21057899 0.20855901]
Car,m1519.obj,10001,19958,Only triangles,[-0.49148899 -0.17903499 -0.112436  ],[0.50851101 0.194718   0.150812  ]
Car,m1521.obj,9875,19988,Only triangles,[-0.53662097 -0.159593   -0.0949345 ],[0.463379   0.27813399 0.164233  ]
Car,m1522.obj,10038,19919,Only triangles,[-0.41846699 -0.197687   -0.11148   ],[0.58153301 0.204114   0.16531301]
Car,m1523.obj,10003,19986,Only triangles,[-0.52670902 -0.198026   -0.100669  ],[0.47329101 0.216737   0.169806  ]
